4,254,4.0
4,259,3.0
4,265,4.0
4,293,2.0
4,313,1.0
4,320,2.0
4,336,5.0
4,350,5.0
4,379,5.0
4,380,1.0
4,391,2.0
4,405,4.0
4,410,3.0
4,416,5.0
4,436,3.0
4,480,3.0
4,496,4.0
4,532,4.0
4,536,4.0
4,538,4.0
4,540,4.0
4,543,5.0
4,544,5.0
4,546,5.0
4,547,5.0
4,551,5.0
4,559,5.0
4,564,3.0
4,622,5.0
4,629,3.0
4,631,2.0
4,636,4.0
4,637,5.0
4,639,5.0
4,641,5.0
4,642,5.0
4,653,5.0
4,666,5.0
4,684,5.0
4,690,5.0
4,691,3.0
4,692,2.0
4,695,5.0
4,701,4.0
4,705,4.0
4,708,4.0
4,728,4.0
4,732,4.0
4,733,4.0
4,745,2.0
4,747,5.0
4,748,5.0
4,752,4.0
4,755,4.0
4,763,3.0
4,817,1.0
4,854,5.0
4,863,4.0
4,882,4.0
4,890,4.0
4,914,3.0
4,929,1.0
4,944,2.0
4,991,1.0
4,1002,5.0
4,1003,3.0
4,1052,2.0
4,1060,4.0
4,1067,4.0
4,1072,3.0
4,1077,4.0
4,1078,1.0
4,1085,3.0
4,1100,5.0
4,1116,2.0
4,1117,5.0
4,1153,2.0
4,1181,4.0
4,1222,3.0
4,1238,5.0
4,1247,5.0
4,1255,4.0
4,1256,5.0
4,1294,1.0
4,1317,1.0
4,1326,2.0
4,1340,4.0
4,1365,5.0
4,1368,3.0
4,1377,4.0
4,1482,5.0
4,1491,5.0
4,1506,1.0
4,1530,4.0
4,1532,5.0
4,1543,2.0
4,1574,2.0
4,1585,5.0
4,1621,5.0
4,1664,4.0
4,1667,5.0
4,1686,2.0
4,1693,2.0
4,1711,4.0
4,1730,4.0
4,1739,5.0
4,1760,3.0
4,1762,5.0
4,1800,4.0
4,1811,1.0
4,1874,4.0
4,1891,3.0
4,1901,4.0
4,1917,4.0
4,1965,2.0
4,1966,1.0
4,1996,2.0
4,2025,1.0
4,2137,3.0
4,2149,3.0
4,2176,5.0
4,2190,4.0
4,2199,3.0
4,2229,4.0
4,2258,1.0
4,2262,4.0
4,2265,3.0
4,2268,4.0
4,2269,5.0
4,2310,4.0
4,2325,3.0
4,2336,3.0
4,2368,2.0
4,2377,5.0
4,2382,4.0
4,2393,4.0
4,2411,1.0
4,2427,4.0
4,2579,1.0
4,2626,3.0
4,2635,5.0
4,2700,4.0
4,2727,5.0
5,1,4.0
5,20,4.0
5,31,4.0
5,32,4.0
5,34,3.0
5,85,4.0
5,102,3.0
5,104,3.0
5,166,4.0
5,178,5.0
5,183,3.0
5,189,4.0
5,191,3.0
5,192,1.0
5,213,5.0
5,217,5.0
5,220,3.0
5,230,2.0
5,251,3.0
5,255,3.0
5,259,2.0
5,274,2.0
5,289,3.0
5,335,4.0
5,336,5.0
5,373,5.0
5,376,3.0
5,405,4.0
5,406,3.0
5,407,5.0
5,408,3.0
5,409,5.0
5,410,5.0
5,411,5.0
5,412,3.0
5,416,3.0
6,2,4.0
6,3,5.0
6,4,3.0
6,5,5.0
6,6,4.0
6,7,4.0
6,8,3.0
6,10,3.0
6,12,3.0
6,14,4.0
6,15,4.0
6,16,4.0
6,18,2.0
6,20,2.0
6,21,5.0
6,23,4.0
6,24,3.0
6,25,4.0
6,26,3.0
6,29,3.0
6,30,4.0
6,31,4.0
6,32,5.0
6,35,4.0
6,37,4.0
6,39,3.0
6,40,4.0
6,41,4.0
6,48,4.0
6,49,4.0
6,52,3.0
6,53,3.0
6,61,4.0
6,67,5.0
6,68,3.0
6,69,2.0
6,70,4.0
6,71,4.0
6,72,4.0
6,74,4.0
6,77,3.0
6,79,1.0
6,81,4.0
6,85,5.0
6,87,4.0
6,88,3.0
6,97,3.0
6,99,3.0
6,100,4.0
6,102,4.0
6,103,4.0
6,104,3.0
6,109,4.0
6,110,3.0
6,111,5.0
6,112,3.0
6,114,3.0
6,116,3.0
6,117,5.0
6,119,3.0
6,120,3.0
6,123,3.0
6,126,3.0
6,128,1.0
6,129,2.0
6,130,3.0
6,133,3.0
6,135,3.0
6,139,4.0
6,140,3.0
6,142,3.0
6,144,3.0
6,145,3.0
6,147,3.0
6,148,3.0
6,149,4.0
6,150,4.0
6,154,4.0
6,155,2.0
6,157,4.0
6,159,3.0
6,160,4.0
6,164,5.0
6,165,3.0
6,168,2.0
6,170,4.0
6,171,4.0
6,173,3.0
6,176,3.0
6,179,5.0
6,181,4.0
6,182,4.0
6,183,3.0
6,184,3.0
6,185,3.0
6,186,5.0
6,189,4.0
6,191,3.0
6,192,3.0
6,193,3.0
6,195,3.0
6,196,4.0
6,197,3.0
6,198,4.0
6,200,4.0
6,201,5.0
6,203,3.0
6,205,4.0
6,206,3.0
6,211,2.0
6,212,3.0
6,214,3.0
6,215,4.0
6,216,3.0
6,217,2.0
6,222,4.0
6,227,3.0
6,229,1.0
6,230,5.0
6,237,1.0
6,239,4.0
6,240,3.0
6,242,3.0
6,243,5.0
6,246,5.0
6,248,4.0
6,250,3.0
6,251,3.0
6,253,3.0
6,254,3.0
6,255,5.0
6,256,3.0
6,257,4.0
6,258,5.0
6,259,3.0
6,260,3.0
6,261,3.0
6,262,3.0
6,263,4.0
6,265,5.0
6,267,4.0
6,270,3.0
6,271,5.0
6,272,3.0
6,274,4.0
6,275,3.0
6,276,3.0
6,277,3.0
6,284,3.0
6,289,3.0
6,291,4.0
6,292,3.0
6,301,3.0
6,306,5.0
6,308,4.0
6,309,3.0
6,311,3.0
6,312,4.0
6,316,3.0
6,320,4.0
6,324,3.0
6,326,3.0
6,327,3.0
6,330,2.0
6,333,3.0
6,335,4.0
6,336,4.0
6,337,4.0
6,340,5.0
6,344,3.0
6,348,3.0
6,349,3.0
6,351,3.0
6,352,3.0
6,355,3.0
6,357,5.0
6,360,3.0
6,362,4.0
6,363,3.0
6,365,4.0
6,368,3.0
6,372,3.0
6,373,3.0
6,375,3.0
6,378,3.0
6,380,3.0
6,381,3.0
6,383,4.0
6,384,3.0
6,386,2.0
6,388,3.0
6,391,5.0
6,398,4.0
6,404,5.0
6,405,5.0
6,406,3.0
6,407,5.0
6,408,3.0
6,409,4.0
6,410,5.0
6,411,3.0
6,412,4.0
6,415,3.0
6,416,3.0
6,417,4.0
6,424,3.0
6,425,4.0
6,430,4.0
6,433,1.0
6,435,4.0
6,442,3.0
6,445,3.0
6,456,3.0
6,458,4.0
6,462,5.0
6,463,3.0
6,464,4.0
6,466,2.0
6,472,5.0
6,482,1.0
6,484,3.0
6,487,3.0
6,490,5.0
6,494,3.0
6,497,3.0
6,498,4.0
6,510,4.0
6,512,3.0
6,513,4.0
6,515,3.0
6,518,4.0
6,521,3.0
6,526,3.0
6,529,3.0
6,531,3.0
6,585,3.0
6,586,3.0
6,588,4.0
6,592,4.0
6,595,4.0
6,597,2.0
6,620,3.0
6,632,4.0
6,633,4.0
6,636,3.0
6,641,3.0
7,1,4.5
7,102,4.5
7,116,4.0
7,188,5.0
7,258,5.0
7,274,3.0
7,330,5.0
7,340,5.0
7,404,2.0
7,405,3.0
7,406,2.5
7,408,3.0
7,410,3.5
7,436,4.0
7,478,4.0
7,490,4.5
7,551,3.0
7,555,4.0
7,652,4.0
7,690,4.0
7,698,4.0
7,700,4.0
7,705,5.0
7,721,1.5
7,736,5.0
7,890,3.5
7,917,5.0
7,944,3.0
7,1022,0.5
7,1079,4.0
7,1085,1.5
7,1105,4.5
7,1153,5.0
7,1317,2.0
7,1336,3.5
7,1451,5.0
7,1506,1.5
7,1509,3.0
7,1525,4.5
7,1530,2.0
7,1538,1.5
7,1546,3.5
7,1621,4.0
7,1783,4.5
7,1889,1.5
7,1917,4.5
7,2019,1.5
7,2041,1.0
7,2141,3.5
7,2202,4.0
7,2233,2.5
7,2246,3.0
7,2260,4.0
7,2366,2.0
7,2382,2.0
7,2410,4.0
7,2412,0.5
7,2440,4.5
7,2581,1.0
7,2671,1.5
7,2689,3.0
7,2700,4.0
7,2725,4.0
7,2823,3.5
7,2888,3.5
7,2896,0.5
7,2927,4.0
7,2938,3.0
7,2941,3.0
7,2964,1.5
7,3014,5.0
7,3086,4.5
7,3154,4.0
7,3156,4.5
7,3287,4.0
7,3350,0.5
7,3354,4.5
7,3495,4.5
7,3635,3.0
7,3740,4.0
7,3907,3.5
7,3912,2.5
7,3953,4.5
7,3981,4.5
7,3986,1.0
7,4005,4.5
7,4026,1.0
7,4035,1.0
7,4036,4.5
7,4052,4.0
7,4058,4.0
7,4059,3.5
7,4066,2.5
7,4067,2.5
7,4075,4.0
7,4381,3.5
7,4391,2.0
7,4392,1.5
7,4402,2.0
7,4414,3.5
7,4438,3.5
7,4449,1.0
7,4466,2.0
7,4471,1.0
7,4477,3.0
7,4535,3.5
7,4545,3.5
7,4689,4.0
7,4691,4.5
7,4698,0.5
7,4709,1.0
7,4771,4.5
7,4777,2.5
7,4783,4.5
7,4786,3.5
7,4800,3.0
8,2,4.0
8,10,2.0
8,20,4.0
8,30,3.0
8,31,5.0
8,34,3.0
8,41,4.0
8,85,3.0
8,102,4.0
8,104,2.0
8,133,4.0
8,147,3.0
8,165,4.0
8,169,3.0
8,170,3.0
8,182,3.0
8,183,5.0
8,206,3.0
8,215,3.0
8,217,4.0
8,248,3.0
8,258,3.0
8,259,5.0
8,271,4.0
8,274,5.0
8,306,1.0
8,312,3.0
8,340,4.0
8,357,2.0
8,373,5.0
8,380,3.0
8,403,3.0
8,404,3.0
8,407,5.0
8,408,3.0
8,412,3.0
9,35,3.0
9,134,3.0
9,158,4.0
9,553,4.0
9,554,5.0
9,648,4.0
9,691,5.0
9,736,5.0
9,974,4.0
9,1131,2.0
9,1148,3.0
9,1149,4.0
9,1634,3.0
9,1653,2.0
9,1809,2.0
9,1879,3.0
9,2110,3.0
9,2317,1.0
9,2529,1.0
9,2823,4.0
9,2896,3.0
9,2927,4.0
9,2929,4.0
9,2933,4.0
9,2954,5.0
9,2967,1.0
9,3096,1.0
9,3097,3.0
9,3103,3.0
9,3115,4.0
9,3116,1.0
9,3121,5.0
9,3140,4.0
9,3144,1.0
9,3153,2.0
9,3180,2.0
10,217,1.0
10,258,3.5
10,405,4.0
10,412,3.5
10,546,4.0
10,612,0.5
10,643,3.0
10,765,3.0
10,1022,3.5
10,1072,4.0
10,1525,3.5
10,1621,1.0
10,1686,0.5
10,2019,4.0
10,2185,3.0
10,2382,3.5
10,2410,4.5
10,2476,4.5
10,2895,3.5
10,3015,3.0
10,3131,3.0
10,3141,3.0
10,3205,3.0
10,3251,3.0
10,3305,3.5
10,3520,4.0
10,3631,4.0
10,3633,3.0
10,3634,4.0
10,3643,4.5
10,3685,3.5
10,3744,3.5
10,3747,5.0
10,3981,3.5
10,4028,5.0
10,4065,3.5
10,4066,1.0
10,4326,3.5
10,4370,4.5
10,4461,3.0
10,4466,5.0
10,4571,3.0
10,4575,4.0
10,4581,2.5
10,4783,5.0
10,4855,3.0
10,4857,4.5
10,4858,1.5
10,5008,3.5
10,5023,3.0
10,5092,2.5
10,5095,2.0
10,5125,3.0
10,5143,2.0
10,5198,3.5
10,5216,4.5
10,5233,0.5
10,5266,3.5
10,5322,4.0
10,5353,3.0
10,5362,0.5
10,5420,2.5
10,5450,2.5
10,5452,3.0
10,5483,3.0
10,5537,2.0
10,5572,5.0
10,5599,3.5
10,5640,2.5
10,5645,3.5
10,5651,3.5
10,5657,2.0
10,5686,3.5
10,5752,3.0
10,5771,3.5
10,5916,5.0
10,5993,4.0
10,6008,4.0
10,6015,3.5
10,6035,5.0
10,6069,0.5
10,6095,1.0
10,6224,4.0
10,6225,4.0
10,6258,4.0
10,6274,2.5
10,6303,4.5
10,6314,2.0
10,6364,0.5
10,6374,4.0
10,6426,4.0
10,6458,4.5
10,6586,1.0
10,6732,3.5
10,6872,5.0
10,6913,4.0
10,6949,5.0
11,6,5.0
11,10,3.0
11,32,4.0
11,38,2.0
11,74,3.0
11,85,5.0
11,102,5.0
11,104,3.0
11,116,3.0
11,119,4.0
11,147,3.0
11,215,4.0
11,255,5.0
11,258,5.0
11,265,3.0
11,271,3.0
11,274,4.0
11,308,3.0
11,330,3.0
11,335,4.0
11,340,4.0
11,351,3.0
11,374,5.0
11,406,4.0
11,436,4.0
11,472,4.0
11,490,4.0
11,651,3.0
11,652,5.0
11,700,4.0
11,794,4.0
11,799,3.0
11,812,3.0
11,817,1.0
11,846,3.0
11,891,4.0
11,904,4.0
11,912,3.0
11,917,5.0
11,919,4.0
11,929,4.0
11,936,4.0
11,939,4.0
11,985,5.0
11,991,4.0
11,997,5.0
11,1022,5.0
11,1045,4.0
11,1059,2.0
11,1079,4.0
11,1080,4.0
11,1085,4.0
11,1142,2.0
11,1158,3.0
11,1159,5.0
12,34,4.0
12,117,5.0
12,157,5.0
12,185,5.0
12,189,4.5
12,201,3.0
12,259,3.5
12,384,3.5
12,513,5.0
12,551,4.5
12,732,3.5
12,793,5.0
12,827,3.0
12,997,5.0
12,1057,3.5
12,1193,3.5
12,1424,5.0
12,1475,5.0
12,1480,5.0
12,1534,4.0
12,1546,5.0
12,2062,5.0
12,2229,4.5
12,2260,4.5
12,3015,4.0
12,3520,5.0
12,4571,5.0
12,5216,5.0
13,41,5.0
13,223,1.0
13,412,3.0
13,691,5.0
13,923,4.0
13,945,3.0
13,952,4.0
13,997,4.0
13,1222,3.0
13,1238,3.0
13,1461,2.0
13,1867,4.0
13,1918,2.0
13,1982,3.0
13,2019,5.0
13,2042,4.0
13,2099,3.0
13,2141,4.0
13,2143,4.0
13,2161,4.0
13,2188,3.0
13,2190,4.0
13,2233,3.0
13,2256,5.0
13,2327,4.0
14,4,3.0
14,7,3.0
14,18,1.0
14,24,4.0
14,30,4.0
14,34,3.0
14,41,5.0
14,74,5.0
14,85,5.0
14,102,4.0
14,104,2.0
14,137,3.0
14,165,3.0
14,192,5.0
14,206,5.0
14,211,4.0
14,217,3.0
14,246,5.0
14,248,4.0
14,251,2.0
14,258,4.0
14,271,3.0
14,277,4.0
14,308,4.0
14,318,3.0
14,324,3.0
14,337,4.0
14,340,3.0
14,362,3.0
14,372,3.0
14,373,3.0
14,380,4.0
14,381,3.0
14,391,4.0
14,403,3.0
14,407,4.0
14,408,2.0
14,412,3.0
15,1,2.5
15,38,1.0
15,41,3.5
15,109,1.0
15,121,1.0
15,185,3.0
15,188,5.0
15,216,3.0
15,217,4.0
15,258,5.0
15,373,5.0
15,405,3.0
15,406,5.0
15,411,2.0
15,490,3.5
15,516,2.0
15,690,5.0
15,691,4.0
15,693,5.0
15,700,5.0
15,702,5.0
15,732,3.5
15,736,5.0
15,960,4.5
15,1141,5.0
15,1148,5.0
15,1149,4.0
15,1159,3.5
15,1184,1.5
15,1290,2.5
15,1321,4.5
15,1621,4.0
15,1661,4.5
15,1686,2.5
15,1797,5.0
15,1971,4.0
15,1979,5.0
15,1993,3.5
15,2008,4.0
15,2019,5.0
15,2039,1.5
15,2221,4.0
15,2246,3.0
15,2260,4.0
15,2263,3.5
15,2368,1.5
15,2410,3.0
15,2440,4.0
15,2927,4.0
15,3014,3.0
15,3148,2.0
15,3154,5.0
15,3305,3.0
15,3340,3.5
15,3500,3.0
15,3674,3.5
15,3736,3.0
15,3907,2.5
15,4449,5.0
15,4752,4.5
15,4770,3.0
15,4832,3.0
15,5002,3.5
15,5091,2.0
15,5111,3.5
15,5214,3.0
15,5229,4.0
15,5301,3.0
15,5322,3.5
15,5351,4.0
15,5361,3.5
15,5385,4.0
15,5393,2.5
15,5450,3.0
15,5573,3.5
15,5679,5.0
15,5718,3.5
15,5891,3.0
15,5977,3.0
15,6055,3.0
15,6095,4.0
15,6122,1.0
15,6175,4.0
15,6222,3.5
15,6264,4.5
15,6282,4.0
15,6364,4.0
15,6381,1.5
15,6417,4.5
15,6443,4.5
15,6449,1.5
15,6495,2.0
15,6503,2.0
15,6597,2.5
15,6631,2.0
15,6633,5.0
15,6641,2.0
15,6647,2.0
15,6648,1.0
15,6822,4.0
15,6843,4.5
15,7030,3.0
15,7156,5.0
15,7158,3.0
15,7232,3.5
15,7282,3.5
15,7367,5.0
15,7371,3.5
16,41,3.5
16,86,4.5
16,144,2.0
16,188,3.0
16,216,4.0
16,217,3.0
16,231,4.0
16,258,3.5
16,373,4.0
16,382,4.5
16,416,4.5
16,450,4.0
16,477,4.0
16,478,4.5
16,516,4.0
16,540,3.5
16,546,3.5
16,554,3.5
16,644,4.0
16,666,4.0
16,669,4.0
16,670,4.0
16,684,2.5
16,688,4.0
16,690,3.0
16,691,3.5
16,692,5.0
16,695,4.0
16,697,4.0
16,698,4.0
16,701,3.5
16,702,4.0
16,705,3.0
16,706,4.5
16,711,4.0
16,724,4.5
16,729,4.0
16,730,4.0
16,742,4.0
16,944,3.5
16,979,3.5
16,991,3.5
16,1153,4.0
16,1321,3.5
16,1426,3.0
16,1510,3.0
16,1541,3.5
16,1550,3.5
16,1621,3.5
16,1686,3.5
16,1712,4.0
16,1810,3.5
16,1929,3.5
16,2073,4.0
16,2114,4.0
16,2221,4.0
16,2256,3.0
16,2368,4.5
16,2692,3.5
16,3014,4.5
16,3148,4.0
16,3296,3.5
16,3609,3.5
16,3715,3.5
16,4277,4.0
16,4298,4.0
16,5111,4.0
16,5322,4.0
16,5559,4.5
16,5573,3.0
17,1,4.5
17,38,3.5
17,41,4.0
17,85,4.5
17,86,4.0
17,102,3.5
17,188,5.0
17,216,3.5
17,217,5.0
17,258,5.0
17,340,4.5
17,373,4.5
17,382,3.5
17,406,4.5
17,407,4.5
17,408,4.5
17,478,4.5
17,490,4.0
17,536,3.5
17,540,4.0
17,544,3.5
17,616,4.5
17,618,4.0
17,644,4.0
17,645,4.5
17,651,3.5
17,688,4.5
17,690,5.0
17,691,4.5
17,699,3.5
17,700,5.0
17,701,4.5
17,706,4.5
17,710,4.5
17,724,4.0
17,728,4.0
17,736,4.5
17,755,4.0
17,794,3.0
17,804,3.5
17,827,4.0
17,863,3.0
17,1117,4.0
17,1153,3.5
17,1159,4.5
17,1321,4.5
17,1434,4.5
17,1546,3.5
17,1621,4.0
17,1686,4.5
17,1734,4.5
17,1847,4.0
17,1935,3.5
17,2071,4.5
17,2086,3.5
17,2221,4.5
17,2368,4.0
17,2535,4.0
17,3014,5.0
17,3148,4.0
17,3166,4.5
17,3296,5.0
17,3498,3.5
17,3609,5.0
17,3753,4.0
17,4298,4.0
17,4367,4.5
17,4466,4.0
17,5111,3.5
17,5298,4.0
17,5304,4.5
17,5531,3.5
17,5559,4.0
17,5573,4.5
17,5655,4.0
18,1,3.5
18,2,3.0
18,6,4.0
18,15,4.5
18,30,4.0
18,31,2.5
18,32,4.0
18,41,4.5
18,56,3.5
18,81,2.5
18,85,4.5
18,86,4.0
18,100,3.5
18,114,4.0
18,116,4.0
18,129,4.0
18,147,3.0
18,158,4.0
18,165,2.5
18,169,4.5
18,188,4.0
18,211,4.0
18,216,4.5
18,217,4.0
18,239,4.0
18,246,4.0
18,251,2.5
18,258,4.5
18,267,3.0
18,270,2.5
18,271,2.5
18,274,2.5
18,305,4.0
18,309,2.0
18,314,3.0
18,330,2.5
18,340,3.5
18,357,3.5
18,362,4.0
18,373,4.5
18,382,4.0
18,392,4.0
18,403,3.5
18,405,3.5
18,406,4.5
18,407,4.0
18,410,3.0
18,416,4.5
18,424,3.5
18,436,3.0
18,439,3.0
18,448,3.0
18,477,4.0
18,488,4.5
18,490,4.0
18,516,3.5
18,540,4.5
18,543,4.0
18,554,5.0
18,555,4.0
18,607,3.5
18,618,4.0
18,630,3.5
18,639,4.5
18,642,4.0
18,644,4.0
18,648,4.0
18,666,4.5
18,670,4.5
18,688,4.5
18,690,4.0
18,691,4.0
18,695,5.0
18,697,4.5
18,698,3.5
18,699,5.0
18,700,4.5
18,701,4.5
18,702,4.0
18,705,4.5
18,706,4.5
18,709,4.5
18,720,4.0
18,721,4.0
18,724,4.0
18,729,4.0
18,736,4.0
18,741,3.5
18,742,4.0
18,755,4.0
18,792,4.5
18,799,3.5
18,800,4.0
18,803,4.5
18,804,3.5
18,817,3.0
18,863,4.0
18,890,2.5
18,914,3.5
18,939,3.0
18,944,4.0
18,960,3.5
18,976,3.5
18,991,4.0
18,997,4.0
18,999,4.0
18,1022,3.5
18,1031,3.5
18,1079,3.0
18,1080,3.5
18,1086,2.5
18,1105,4.0
18,1111,4.0
18,1140,4.0
18,1141,3.5
18,1142,3.5
18,1148,3.5
18,1149,3.0
18,1153,4.0
18,1159,4.0
18,1203,4.0
18,1290,3.5
18,1297,4.0
18,1317,4.5
18,1321,4.0
18,1380,4.0
18,1381,3.5
18,1382,3.0
18,1383,3.0
18,1414,3.0
18,1426,3.5
18,1530,2.5
18,1532,3.0
18,1540,3.5
18,1663,3.5
18,1684,3.0
18,1686,4.5
18,1711,4.0
18,1743,4.5
18,1761,4.0
18,1839,3.0
18,1953,4.0
18,2019,4.5
18,2071,4.5
18,2086,3.5
18,2121,3.5
18,2134,2.0
18,2141,4.0
18,2221,4.5
18,2246,2.5
18,2252,4.0
18,2256,4.5
18,2368,4.5
18,2377,4.0
18,2388,4.0
18,2410,4.0
18,2581,3.0
18,2619,3.0
18,2663,3.0
18,2700,3.5
18,2725,4.0
18,2745,4.5
18,2798,4.5
18,2823,4.0
18,2848,3.5
18,2888,4.0
18,2927,4.0
18,2938,2.5
18,2941,4.0
18,2954,3.0
18,3035,3.5
18,3086,3.5
18,3122,3.5
18,3132,2.5
18,3140,4.0
18,3154,4.0
18,3261,3.0
18,3270,4.5
18,3287,4.0
18,3302,3.5
18,3305,4.0
18,3326,4.5
18,3350,3.0
18,3354,4.5
18,3357,2.0
18,3426,3.0
18,3460,4.0
18,3472,4.5
18,3495,3.5
18,3498,4.0
18,3500,3.5
18,3509,0.5
18,3563,3.5
18,3630,4.5
18,3674,4.5
18,3685,3.0
18,3698,3.0
18,3715,4.0
18,3723,3.5
18,3736,3.5
18,3793,3.5
18,3815,4.5
18,3861,4.0
18,3907,3.5
18,3912,3.5
18,3984,2.5
18,4003,3.5
18,4005,4.0
18,4043,3.5
18,4053,4.0
18,4058,3.5
18,4059,4.0
18,4075,3.0
18,4298,3.5
18,4311,3.5
18,4318,4.5
18,4327,4.0
18,4370,2.0
18,4410,3.5
18,4414,3.5
18,4453,3.5
18,4466,4.5
18,4480,3.5
18,4493,3.5
18,4512,3.0
18,4515,4.0
18,4527,1.5
18,4532,4.0
18,4535,4.0
18,4540,4.0
18,4541,4.0
18,4575,4.0
18,4642,3.5
18,4644,4.5
18,4648,4.5
18,4659,4.5
18,4689,4.0
18,4691,3.5
18,4696,4.0
18,4711,3.5
18,4719,1.0
18,4727,3.0
18,4734,4.0
18,4796,3.5
18,4832,3.5
18,4846,4.0
18,4850,4.5
18,4855,3.5
18,4877,4.5
18,4899,3.5
18,4901,3.0
18,4903,2.5
18,4911,2.5
18,4920,3.0
18,4923,3.0
18,4959,4.5
18,4967,3.5
18,4971,4.0
18,4975,4.5
18,4987,4.5
18,5012,4.0
18,5034,2.5
18,5037,3.5
18,5038,4.0
18,5052,4.0
18,5091,4.0
18,5099,2.5
18,5103,4.0
18,5113,2.5
18,5133,3.5
18,5137,3.0
18,5184,3.5
18,5199,3.5
18,5222,4.5
18,5229,3.5
18,5252,4.0
18,5279,4.0
18,5296,4.5
18,5298,3.5
18,5299,4.0
18,5302,4.0
18,5304,3.5
18,5322,4.0
18,5344,4.0
18,5351,4.0
18,5361,3.5
18,5417,4.5
18,5420,3.5
18,5431,3.0
18,5450,4.0
18,5452,4.5
18,5459,3.5
